Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,comp_bin,Year,Month,WeekOfYear,Day,Sales_lag1,Sales_lag7,Sales_roll7,CompSince,CompMonthsOpen,StoreType_b,StoreType_c,StoreType_d,Assortment_b,Assortment_c,StateHoliday_a,StateHoliday_b,StateHoliday_c
723,1,2014-02-17,8302,653,1,1,0,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",>5000,2014,2,8,17,6810.0,7138.0,5630.285714285715,2008-09-01,65.0,0,0,1,0,1,0,0,0
352,2,2014-07-29,5931,532,1,1,1,6360.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec",>5000,2014,7,31,29,7533.0,5097.0,5427.571428571428,,0.0,0,0,1,0,1,0,0,0
68,5,2014-07-11,6835,1106,1,0,0,250.0,,,1,35.0,2012.0,"Mar,Jun,Sept,Dec",<500,2014,7,28,11,6588.0,8386.0,7477.0,,0.0,0,0,0,0,1,0,0,0
125,2,2013-06-04,15276,1917,1,1,0,760.0,12.0,2005.0,0,0.0,0.0,0,500-2000,2013,6,23,4,18487.0,16749.0,14943.42857142857,2005-12-01,90.0,0,0,0,0,0,0,0,0
445,1,2014-04-28,8778,1235,1,1,0,240.0,,,0,0.0,0.0,0,<500,2014,4,18,28,9803.0,10551.0,9331.42857142857,,0.0,0,0,0,0,0,0,0,0
9,3,2014-04-16,7135,627,1,1,1,2030.0,8.0,2000.0,0,0.0,0.0,0,2000-5000,2014,4,16,16,8318.0,5137.0,6495.571428571428,2000-08-01,164.0,0,0,0,0,1,0,0,0
1098,5,2014-10-24,5703,765,1,1,1,1830.0,11.0,2004.0,0,0.0,0.0,0,500-2000,2014,10,43,24,5661.0,4342.0,4994.142857142857,2004-11-01,119.0,0,0,0,0,0,0,0,0
326,6,2013-11-23,5404,492,1,0,0,10070.0,5.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",>5000,2013,11,47,23,5497.0,4810.0,5258.142857142857,2015-05-01,0.0,0,0,1,0,0,0,0,0
346,1,2015-05-18,9002,728,1,1,0,8090.0,,,0,0.0,0.0,0,>5000,2015,5,21,18,5334.0,8928.0,7546.857142857143,,0.0,0,0,0,0,1,0,0,0
641,6,2014-08-02,3664,376,1,0,0,610.0,12.0,2003.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",500-2000,2014,8,31,2,6204.0,4202.0,6139.428571428572,2003-12-01,128.0,0,0,0,0,1,0,0,0
436,2,2014-02-25,4162,526,1,0,1,2300.0,,,0,0.0,0.0,0,2000-5000,2014,2,9,25,5002.0,9255.0,6268.571428571428,,0.0,0,0,1,0,0,0,0,0
600,4,2015-06-25,5288,495,1,0,0,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",>5000,2015,6,26,25,5733.0,8175.0,6667.857142857143,2010-06-01,60.0,0,0,1,0,1,0,0,0
595,1,2013-02-11,11939,1646,1,0,0,1130.0,6.0,2015.0,0,0.0,0.0,0,500-2000,2013,2,7,11,15337.0,17639.0,16406.85714285714,2015-06-01,0.0,0,1,0,0,1,0,0,0
677,2,2014-04-15,10662,800,1,1,1,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",500-2000,2014,4,16,15,13188.0,6755.0,8124.571428571428,2014-06-01,0.0,0,0,1,0,0,0,0,0
608,4,2014-10-30,10240,1111,1,0,1,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2014,10,44,30,9174.0,8311.0,8621.42857142857,2013-02-01,20.0,0,0,0,0,1,0,0,0
455,6,2015-01-24,9892,573,1,0,0,7660.0,9.0,2010.0,0,0.0,0.0,0,>5000,2015,1,4,24,5607.0,7668.0,6270.857142857143,2010-09-01,52.0,0,0,1,0,1,0,0,0
907,6,2014-09-20,6269,852,1,0,0,250.0,,,0,0.0,0.0,0,<500,2014,9,38,20,6216.0,5536.0,6396.285714285715,,0.0,0,0,0,0,1,0,0,0
6,3,2014-05-07,6073,661,1,1,0,310.0,12.0,2013.0,0,0.0,0.0,0,<500,2014,5,19,7,6304.0,7894.0,6646.0,2013-12-01,5.0,0,0,0,0,0,0,0,0
757,4,2015-03-12,6244,549,1,0,0,3450.0,,,0,0.0,0.0,0,2000-5000,2015,3,11,12,5561.0,6441.0,6383.285714285715,,0.0,0,0,0,0,1,0,0,0
1087,2,2013-03-05,7154,669,1,1,0,2210.0,11.0,2011.0,0,0.0,0.0,0,2000-5000,2013,3,10,5,8044.0,4679.0,5915.714285714285,2011-11-01,16.0,0,0,1,0,1,0,0,0
1105,2,2013-09-03,3274,456,1,0,1,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",<500,2013,9,36,3,3903.0,7081.0,4733.285714285715,2008-11-01,58.0,0,1,0,0,1,0,0,0
630,4,2014-02-20,8096,936,1,1,1,1690.0,4.0,2015.0,0,0.0,0.0,0,500-2000,2014,2,8,20,7564.0,6751.0,7160.857142857143,2015-04-01,0.0,0,0,0,0,0,0,0,0
592,6,2013-09-14,2250,334,1,0,0,2540.0,6.0,2005.0,0,0.0,0.0,0,2000-5000,2013,9,37,14,5021.0,3617.0,4627.571428571428,2005-06-01,99.0,0,0,0,0,0,0,0,0
2,4,2014-01-02,3759,531,1,0,1,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",500-2000,2014,1,1,2,2148.0,4941.0,4972.428571428572,2007-11-01,74.0,0,0,0,0,0,0,0,0
399,1,2015-03-09,5330,556,1,0,0,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2015,3,11,9,4743.0,5515.0,6438.142857142857,2012-09-01,30.0,0,0,0,0,0,0,0,0
223,3,2014-11-12,7771,828,1,1,0,2920.0,10.0,1995.0,1,27.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2014,11,46,12,7880.0,8562.0,7883.428571428572,1995-10-01,229.0,0,0,1,0,1,0,0,0
994,3,2013-05-08,4570,506,1,0,0,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2000-5000,2013,5,19,8,3381.0,7172.0,4985.142857142857,2011-07-01,22.0,0,0,0,0,0,0,0,0
609,4,2013-12-05,6188,607,1,1,0,2070.0,9.0,2007.0,0,0.0,0.0,0,2000-5000,2013,12,49,5,5462.0,4098.0,5125.428571428572,2007-09-01,75.0,0,0,0,0,0,0,0,0
991,4,2014-12-11,4696,469,1,0,0,1010.0,,,0,0.0,0.0,0,500-2000,2014,12,50,11,4654.0,6996.0,5955.714285714285,,0.0,0,0,0,0,0,0,0,0
286,2,2014-12-09,4324,394,1,0,0,1460.0,4.0,2015.0,0,0.0,0.0,0,500-2000,2014,12,50,9,3899.0,8533.0,6064.285714285715,2015-04-01,0.0,0,0,0,0,0,0,0,0
767,1,2014-12-01,9928,834,1,1,0,13080.0,,,0,0.0,0.0,0,>5000,2014,12,49,1,6098.0,3615.0,7238.0,,0.0,0,0,0,0,1,0,0,0
986,3,2015-02-04,6010,722,1,1,0,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",500-2000,2015,2,6,4,6457.0,5897.0,5994.142857142857,2014-10-01,4.0,0,0,0,0,0,0,0,0
262,2,2014-05-20,19351,3254,1,1,0,1180.0,5.0,2013.0,0,0.0,0.0,0,500-2000,2014,5,21,20,21386.0,17729.0,19855.571428571428,2013-05-01,12.0,1,0,0,0,0,0,0,0
462,5,2014-08-15,4242,576,1,0,1,44320.0,8.0,2008.0,0,0.0,0.0,0,>5000,2014,8,33,15,4639.0,5171.0,4322.285714285715,2008-08-01,72.0,0,0,0,0,0,0,0,0
551,2,2013-11-12,5564,966,1,0,0,2190.0,9.0,2013.0,0,0.0,0.0,0,2000-5000,2013,11,46,12,6011.0,8776.0,6867.0,2013-09-01,2.0,0,0,0,0,1,0,0,0
206,4,2014-06-26,7227,852,1,0,0,380.0,,,1,14.0,2012.0,"Jan,Apr,Jul,Oct",<500,2014,6,26,26,5554.0,9247.0,7248.285714285715,,0.0,0,0,0,0,1,0,0,0
853,1,2013-09-30,7949,958,1,0,0,14040.0,,,0,0.0,0.0,0,>5000,2013,9,40,30,7085.0,7415.0,8569.57142857143,,0.0,0,0,0,0,0,0,0,0
1112,6,2014-05-24,8363,741,1,0,0,1880.0,4.0,2006.0,0,0.0,0.0,0,500-2000,2014,5,21,24,11321.0,7934.0,10937.57142857143,2006-04-01,97.0,0,1,0,0,1,0,0,0
954,3,2015-02-11,6194,889,1,0,0,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",<500,2015,2,7,11,5078.0,7714.0,6474.0,2013-02-01,24.0,0,0,0,0,0,0,0,0
855,1,2013-01-21,6890,633,1,1,0,3440.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2000-5000,2013,1,4,21,3332.0,3275.0,4103.857142857143,,0.0,0,0,0,0,0,0,0,0
1090,2,2013-01-29,5200,755,1,0,0,330.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",<500,2013,1,5,29,5015.0,8328.0,5988.285714285715,,0.0,0,0,0,0,0,0,0,0
519,6,2013-10-19,4514,588,1,0,0,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2000-5000,2013,10,42,19,4366.0,5122.0,4160.0,2009-08-01,50.0,0,1,0,0,1,0,0,0
603,6,2014-05-31,6241,971,1,0,0,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",<500,2014,5,22,31,7535.0,7323.0,6267.857142857143,2007-04-01,85.0,0,0,0,0,0,0,0,0
41,1,2013-09-23,6292,446,1,1,0,1180.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",500-2000,2013,9,39,23,4181.0,4500.0,4017.8571428571427,,0.0,0,0,1,0,1,0,0,0
47,4,2015-06-25,6165,854,1,0,0,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",<500,2015,6,26,25,5832.0,9298.0,6992.714285714285,2013-04-01,26.0,0,0,0,0,1,0,0,0
242,2,2013-04-02,2773,327,1,0,1,6880.0,9.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2013,4,14,2,4913.0,4939.0,5698.428571428572,2001-09-01,139.0,0,0,1,0,0,0,0,0
757,6,2013-11-30,6219,512,1,0,0,3450.0,,,0,0.0,0.0,0,2000-5000,2013,11,48,30,6692.0,6800.0,6178.142857142857,,0.0,0,0,0,0,1,0,0,0
167,4,2013-09-19,7444,961,1,0,0,140.0,4.0,2008.0,0,0.0,0.0,0,<500,2013,9,38,19,5899.0,10648.0,8008.714285714285,2008-04-01,65.0,0,0,0,0,0,0,0,0
959,5,2014-07-04,7837,791,1,1,0,1060.0,12.0,2005.0,0,0.0,0.0,0,500-2000,2014,7,27,4,8395.0,6558.0,8116.571428571428,2005-12-01,103.0,0,0,0,0,1,0,0,0
354,2,2015-02-10,6365,612,1,0,0,1500.0,10.0,2005.0,0,0.0,0.0,0,500-2000,2015,2,7,10,6576.0,12577.0,9367.57142857143,2005-10-01,112.0,0,0,1,0,1,0,0,0
239,1,2014-10-27,4682,501,1,0,0,610.0,,,0,0.0,0.0,0,500-2000,2014,10,44,27,5428.0,4579.0,5252.0,,0.0,0,0,1,0,1,0,0,0
710,1,2015-02-09,3629,325,1,0,0,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",500-2000,2015,2,7,9,4887.0,5893.0,5252.0,2008-09-01,77.0,0,0,1,0,0,0,0,0
394,1,2013-01-28,5898,501,1,0,0,10850.0,,,0,0.0,0.0,0,>5000,2013,1,5,28,7876.0,7925.0,7862.428571428572,,0.0,0,0,1,0,0,0,0,0
520,1,2014-07-14,5657,535,1,1,1,6900.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec",>5000,2014,7,29,14,3531.0,2846.0,3568.5714285714284,,0.0,0,0,0,0,1,0,0,0
671,5,2013-02-22,5335,539,1,1,0,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2000-5000,2013,2,8,22,5453.0,4600.0,5267.142857142857,2008-02-01,60.0,0,0,0,0,1,0,0,0
749,6,2015-07-18,2198,267,1,0,0,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2000-5000,2015,7,29,18,5389.0,4671.0,5008.857142857143,2011-08-01,47.0,0,0,0,0,0,0,0,0
1033,4,2013-11-07,13904,1302,1,1,0,7680.0,3.0,2006.0,0,0.0,0.0,0,>5000,2013,11,45,7,15433.0,11869.0,14768.57142857143,2006-03-01,92.0,0,0,0,0,0,0,0,0
629,5,2013-12-27,8202,761,1,0,1,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",500-2000,2013,12,52,27,5263.0,13421.0,12623.57142857143,2014-07-01,0.0,0,0,1,0,0,0,0,0
632,1,2014-05-05,8478,1048,1,1,0,3350.0,2.0,2010.0,0,0.0,0.0,0,2000-5000,2014,5,19,5,8859.0,6185.0,8533.42857142857,2010-02-01,51.0,0,0,0,0,0,0,0,0
126,5,2013-10-11,7999,635,1,1,0,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2000-5000,2013,10,41,11,15405.0,8300.0,8694.714285714286,2014-10-01,0.0,0,0,1,0,0,0,0,0
739,2,2015-06-16,12989,915,1,1,0,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2015,6,25,16,17402.0,9634.0,10308.142857142857,2008-06-01,84.0,0,0,1,0,1,0,0,0
134,5,2013-05-17,5794,578,1,1,0,1200.0,9.0,2008.0,0,0.0,0.0,0,500-2000,2013,5,20,17,5393.0,5246.0,5168.0,2008-09-01,56.0,0,0,0,0,0,0,0,0
384,4,2014-04-24,7101,961,1,0,1,130.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",<500,2014,4,17,24,6455.0,13175.0,10802.714285714286,,0.0,0,0,0,0,1,0,0,0
347,4,2015-03-19,5195,377,1,1,0,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",>5000,2015,3,12,19,4887.0,4058.0,4913.714285714285,2013-07-01,20.0,0,0,1,0,1,0,0,0
161,1,2015-07-13,8956,855,1,1,1,2970.0,3.0,2005.0,0,0.0,0.0,0,2000-5000,2015,7,29,13,6551.0,6360.0,6678.714285714285,2005-03-01,124.0,0,0,0,0,1,0,0,0
287,2,2015-05-26,8580,856,1,0,1,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2000-5000,2015,5,22,26,9741.0,8880.0,8957.0,2009-05-01,72.0,0,1,0,0,0,0,0,0
1006,3,2014-08-27,4530,681,1,0,1,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2000-5000,2014,8,35,27,5265.0,6694.0,6016.857142857143,2006-11-01,93.0,0,1,0,0,1,0,0,0
626,6,2013-09-14,7581,692,1,0,0,10740.0,11.0,2013.0,0,0.0,0.0,0,>5000,2013,9,37,14,11411.0,7182.0,10910.714285714286,2013-11-01,0.0,0,1,0,0,1,0,0,0
74,5,2015-01-30,7587,1011,1,1,0,330.0,,,0,0.0,0.0,0,<500,2015,1,5,30,6073.0,4829.0,5532.285714285715,,0.0,0,0,0,0,0,0,0,0
342,4,2014-05-08,10323,801,1,1,0,15770.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",>5000,2014,5,19,8,10835.0,12642.0,12133.42857142857,,0.0,0,0,1,0,1,0,0,0
810,4,2014-03-06,6407,501,1,1,0,9640.0,11.0,2013.0,0,0.0,0.0,0,>5000,2014,3,10,6,6073.0,4874.0,5696.571428571428,2013-11-01,4.0,0,0,1,0,1,0,0,0
796,3,2013-06-19,6448,594,1,1,0,7180.0,11.0,2012.0,0,0.0,0.0,0,>5000,2013,6,25,19,7586.0,6265.0,6409.571428571428,2012-11-01,7.0,0,0,0,0,1,0,0,0
962,4,2014-08-28,4976,717,1,0,0,260.0,,,0,0.0,0.0,0,<500,2014,8,35,28,4370.0,6474.0,5667.428571428572,,0.0,0,1,0,0,0,0,0,0
660,6,2013-12-28,2535,295,1,0,0,1200.0,11.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",500-2000,2013,12,52,28,5081.0,7139.0,5891.142857142857,2006-11-01,85.0,0,0,0,0,0,0,0,0
101,3,2014-02-19,8045,767,1,1,0,2440.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2000-5000,2014,2,8,19,7428.0,5925.0,6865.857142857143,,0.0,0,0,1,0,1,0,0,0
74,2,2014-06-24,5012,799,1,0,0,330.0,,,0,0.0,0.0,0,<500,2014,6,26,24,5014.0,5014.0,6804.714285714285,,0.0,0,0,0,0,0,0,0,0
786,6,2013-03-30,1644,252,1,0,0,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",<500,2013,3,13,30,5029.0,4182.0,4135.285714285715,2006-11-01,76.0,0,0,0,0,0,0,0,0
218,5,2013-04-05,4387,651,1,0,1,640.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec",500-2000,2013,4,14,5,4782.0,7012.0,5651.285714285715,,0.0,0,0,0,0,1,0,0,0
935,4,2013-10-24,5704,651,1,1,0,22350.0,6.0,2010.0,0,0.0,0.0,0,>5000,2013,10,43,24,4773.0,4599.0,4702.714285714285,2010-06-01,40.0,0,0,0,0,1,0,0,0
1087,3,2015-03-04,6413,602,1,1,0,2210.0,11.0,2011.0,0,0.0,0.0,0,2000-5000,2015,3,10,4,7092.0,4650.0,6616.857142857143,2011-11-01,40.0,0,0,1,0,1,0,0,0
305,4,2014-02-20,6014,540,1,1,0,2470.0,2.0,2005.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2000-5000,2014,2,8,20,6209.0,3650.0,5491.428571428572,2005-02-01,108.0,0,1,0,0,1,0,0,0
33,3,2014-02-12,6289,737,1,0,0,1320.0,5.0,2013.0,0,0.0,0.0,0,500-2000,2014,2,7,12,7083.0,10151.0,8545.57142857143,2013-05-01,9.0,0,0,0,0,1,0,0,0
773,4,2015-04-30,7726,968,1,1,0,200.0,,,0,0.0,0.0,0,<500,2015,4,18,30,6020.0,5184.0,5092.571428571428,,0.0,0,0,0,0,0,0,0,0
419,3,2014-07-02,6565,987,1,1,0,1620.0,9.0,2009.0,0,0.0,0.0,0,500-2000,2014,7,27,2,7466.0,4077.0,5538.571428571428,2009-09-01,58.0,0,1,0,0,0,0,0,0
276,4,2014-12-18,6300,707,1,1,0,2960.0,10.0,2014.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2000-5000,2014,12,51,18,6426.0,4033.0,5035.142857142857,2014-10-01,2.0,0,0,0,0,0,0,0,0
276,3,2015-01-14,3667,496,1,1,0,2960.0,10.0,2014.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2000-5000,2015,1,3,14,4732.0,5174.0,3981.1428571428573,2014-10-01,3.0,0,0,0,0,0,0,0,0
737,3,2014-01-22,6942,973,1,1,0,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",<500,2014,1,4,22,7756.0,4847.0,5628.714285714285,2007-05-01,80.0,0,0,0,0,0,0,0,0
888,5,2014-07-11,8100,744,1,0,0,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2000-5000,2014,7,28,11,6710.0,8880.0,7679.428571428572,2012-06-01,25.0,0,0,1,0,0,0,0,0
917,2,2014-12-23,12915,1382,1,0,1,7240.0,2.0,2010.0,0,0.0,0.0,0,>5000,2014,12,52,23,12119.0,13476.0,10465.142857142857,2010-02-01,58.0,0,0,0,0,0,0,0,0
80,6,2013-06-08,7777,598,1,0,0,7910.0,,,0,0.0,0.0,0,>5000,2013,6,23,8,8378.0,10964.0,8570.0,,0.0,0,0,1,0,0,0,0,0
227,2,2013-01-22,6465,630,1,1,0,2370.0,,,0,0.0,0.0,0,2000-5000,2013,1,4,22,6218.0,4205.0,4654.428571428572,,0.0,0,0,0,0,0,0,0,0
92,4,2015-02-05,7351,610,1,1,0,240.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",<500,2015,2,6,5,6947.0,7329.0,7580.142857142857,,0.0,0,1,0,0,0,0,0,0
159,1,2013-11-04,12454,958,1,1,0,8530.0,3.0,2013.0,0,0.0,0.0,0,>5000,2013,11,45,4,8197.0,9341.0,7031.285714285715,2013-03-01,8.0,0,0,1,0,0,0,0,0
442,6,2015-06-27,4428,518,1,0,0,500.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",<500,2015,6,26,27,3302.0,5326.0,3594.285714285714,,0.0,0,1,0,0,0,0,0,0
70,3,2015-04-08,5363,608,1,0,1,4840.0,,,0,0.0,0.0,0,2000-5000,2015,4,15,8,6826.0,5584.0,8616.142857142857,,0.0,0,1,0,0,1,0,0,0
933,6,2014-07-05,4047,501,1,0,0,6270.0,2.0,2005.0,0,0.0,0.0,0,>5000,2014,7,27,5,7355.0,5653.0,7886.571428571428,2005-02-01,113.0,0,0,0,0,1,0,0,0
508,1,2014-09-29,9936,850,1,1,0,1280.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",500-2000,2014,9,40,29,5808.0,5290.0,5329.428571428572,,0.0,0,0,0,0,1,0,0,0
649,1,2014-05-26,3684,417,1,0,0,14570.0,11.0,2002.0,0,0.0,0.0,0,>5000,2014,5,22,26,1301.0,1596.0,3463.714285714286,2002-11-01,138.0,0,0,0,0,0,0,0,0
633,5,2015-03-20,8290,606,1,1,0,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2015,3,12,20,6726.0,5413.0,7050.571428571428,2005-04-01,119.0,0,0,1,0,0,0,0,0
60,5,2013-10-18,6459,650,1,0,0,5540.0,10.0,2009.0,0,0.0,0.0,0,>5000,2013,10,42,18,6573.0,7672.0,6867.285714285715,2009-10-01,48.0,0,0,1,0,1,0,0,0
886,3,2013-10-23,5929,578,1,1,1,12430.0,10.0,2004.0,0,0.0,0.0,0,>5000,2013,10,43,23,6682.0,5306.0,5801.857142857143,2004-10-01,108.0,0,0,0,0,1,0,0,0
376,2,2013-06-18,9489,1046,1,1,0,160.0,8.0,2012.0,0,0.0,0.0,0,<500,2013,6,25,18,13387.0,7076.0,7879.428571428572,2012-08-01,10.0,0,0,0,0,0,0,0,0
1101,4,2013-03-07,10955,1060,1,1,0,4060.0,9.0,2012.0,0,0.0,0.0,0,2000-5000,2013,3,10,7,9728.0,7205.0,9737.857142857143,2012-09-01,6.0,0,0,1,0,1,0,0,0
443,1,2013-03-04,8036,662,1,1,0,11400.0,12.0,2005.0,0,0.0,0.0,0,>5000,2013,3,10,4,3704.0,2599.0,3901.714285714286,2005-12-01,87.0,0,0,1,0,0,0,0,0
280,1,2014-12-29,5442,424,1,0,1,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",>5000,2014,12,1,29,5028.0,9981.0,9103.857142857143,2013-09-01,15.0,0,0,1,0,1,0,0,0
289,2,2013-05-07,5334,477,1,0,0,6540.0,12.0,2007.0,0,0.0,0.0,0,>5000,2013,5,19,7,4984.0,6841.0,6945.428571428572,2007-12-01,65.0,0,0,1,0,0,0,0,0
573,2,2013-04-16,3156,316,1,0,0,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",500-2000,2013,4,16,16,2894.0,5432.0,3964.5714285714284,2012-11-01,5.0,0,0,0,0,0,0,0,0
988,6,2015-06-27,5314,1086,1,0,0,30.0,11.0,2012.0,0,0.0,0.0,0,<500,2015,6,26,27,5434.0,4223.0,4862.0,2012-11-01,31.0,0,0,0,0,0,0,0,0
624,4,2013-10-24,6138,669,1,1,1,6920.0,9.0,2011.0,0,0.0,0.0,0,>5000,2013,10,43,24,6365.0,5511.0,6235.0,2011-09-01,25.0,0,0,0,0,1,0,0,0
810,2,2014-05-06,6519,523,1,1,0,9640.0,11.0,2013.0,0,0.0,0.0,0,>5000,2014,5,19,6,7212.0,5901.0,7156.285714285715,2013-11-01,6.0,0,0,1,0,1,0,0,0
796,5,2014-10-10,7098,657,1,1,1,7180.0,11.0,2012.0,0,0.0,0.0,0,>5000,2014,10,41,10,7936.0,9481.0,8370.0,2012-11-01,23.0,0,0,0,0,1,0,0,0
811,1,2014-08-04,5405,846,1,1,1,410.0,9.0,2012.0,0,0.0,0.0,0,<500,2014,8,32,4,3727.0,2870.0,4244.714285714285,2012-09-01,23.0,0,0,0,0,0,0,0,0
960,2,2013-03-05,7887,581,1,1,0,8990.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov",>5000,2013,3,10,5,11022.0,4228.0,5886.714285714285,,0.0,0,0,1,0,0,0,0,0
339,6,2014-02-22,3764,528,1,0,0,2280.0,,,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2000-5000,2014,2,8,22,5010.0,4518.0,5061.714285714285,,0.0,0,0,0,0,1,0,0,0
1045,6,2015-04-18,4743,563,1,0,0,26990.0,12.0,2013.0,0,0.0,0.0,0,>5000,2015,4,16,18,7606.0,4725.0,7050.714285714285,2013-12-01,16.0,0,0,0,0,1,0,0,0
167,2,2014-03-04,13111,1343,1,1,0,140.0,4.0,2008.0,0,0.0,0.0,0,<500,2014,3,10,4,16276.0,6760.0,8214.857142857143,2008-04-01,71.0,0,0,0,0,0,0,0,0
747,6,2013-04-27,6274,569,1,0,0,45740.0,8.0,2008.0,0,0.0,0.0,0,>5000,2013,4,17,27,8109.0,6243.0,7320.428571428572,2008-08-01,56.0,0,1,0,0,1,0,0,0
260,1,2013-05-13,7953,1071,1,1,0,540.0,10.0,2011.0,0,0.0,0.0,0,500-2000,2013,5,20,13,6830.0,7678.0,7029.571428571428,2011-10-01,19.0,0,0,0,0,0,0,0,0
949,3,2013-11-27,4339,468,1,0,0,870.0,3.0,2006.0,0,0.0,0.0,0,500-2000,2013,11,48,27,3603.0,6754.0,4935.428571428572,2006-03-01,92.0,0,0,0,0,0,0,0,0
939,1,2013-03-18,7844,698,1,1,0,1340.0,,,0,0.0,0.0,0,500-2000,2013,3,12,18,5917.0,6197.0,4702.714285714285,,0.0,0,0,1,0,0,0,0,0
1092,6,2013-05-04,13446,1390,1,0,0,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",<500,2013,5,18,4,13128.0,9958.0,13029.57142857143,2000-07-01,154.0,0,0,0,0,0,0,0,0
242,4,2015-05-28,3664,317,1,0,0,6880.0,9.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",>5000,2015,5,22,28,2702.0,4952.0,3805.1428571428573,2001-09-01,164.0,0,0,1,0,0,0,0,0
716,6,2015-06-20,6052,449,1,0,0,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2000-5000,2015,6,25,20,6495.0,4208.0,6152.0,2008-01-01,89.0,0,0,1,0,0,0,0,0
565,1,2013-08-19,4621,639,1,0,1,160.0,7.0,2007.0,0,0.0,0.0,0,<500,2013,8,34,19,4491.0,4546.0,6602.428571428572,2007-07-01,73.0,0,0,0,0,1,0,0,0
1063,2,2014-09-23,3127,453,1,0,0,6250.0,,,0,0.0,0.0,0,>5000,2014,9,39,23,4075.0,5481.0,4272.857142857143,,0.0,0,0,0,0,1,0,0,0
201,3,2015-02-25,4232,347,1,0,0,20260.0,,,1,18.0,2014.0,"Mar,Jun,Sept,Dec",>5000,2015,2,9,25,3804.0,5764.0,5192.285714285715,,0.0,0,0,1,0,0,0,0,0
